Gene1,Gene2
KMT2D,ZFP277
KMT2D,WDR31
KMT2D,SMIM5
KMT2D,DOCK4
KMT2D,ADAR
KMT2D,SMIM1
KMT2D,COPZ2
KMT2D,TMEM60
KMT2D,RELCH
KMT2D,PRC1
KMT2D,PIGN
KMT2D,PHTF2
KMT2D,RASD1
KMT2D,PERM1
KMT2D,NUDC
KMT2D,ITGA6
KMT2D,ZFP972
KMT2D,PDE6D
KMT2D,MRPL15
KMT2D,MON1A
KMT2D,COPS7B
KMT2D,SCOC
KMT2D,PSME3
KMT2D,DUSP11
KMT2D,CD47
KMT2D,PQLC3
KMT2D,OPA3
KMT2D,IZUMO2
KMT2D,ULK3
KMT2D,CBLL1
KMT2D,TRAF5
KMT2D,MCM2
KMT2D,HOMER1
KMT2D,ZFYVE9
KMT2D,VPS41
KMT2D,PBK
KMT2D,LAPTM4B
KMT2D,ATP11B
KMT2D,ZFP931
KMT2D,THADA
KMT2D,MANEA
KMT2D,ERF
KMT2D,COG3
KMT2D,REV1
KMT2D,LETMD1
KMT2D,VPS37A
KMT2D,TRAM2
KMT2D,POC1B
KMT2D,MAPK12
KMT2D,DCUN1D4
KMT2D,CNOT7
KMT2D,AGRN
KMT2D,SMAD2
KMT2D,MAT2B
KMT2D,FBXL21
KMT2D,DCTN3
KMT2D,TBX18
KMT2D,PPP2R3D
KMT2D,MIGA2
KMT2D,CIB2
KMT2D,RNASEH2A
KMT2D,P4HTM
KMT2D,MANEAL
KMT2D,EHD4
KMT2D,CTPS2
KMT2D,PTP4A3
KMT2D,TANGO2
KMT2D,SESN2
KMT2D,RUNX1
KMT2D,H2AFV
KMT2D,FANK1
KMT2D,CCP110
KMT2D,TEX26
KMT2D,GM38396
KMT2D,RHNO1
KMT2D,MMP15
KMT2D,GM45927
KMT2D,FOXM1
KMT2D,CLK2
KMT2D,BLOC1S1
KMT2D,SIKE1
KMT2D,LRRC58
KMT2D,IFNAR2
KMT2D,CARNMT1
KMT2D,AGO1
KMT2D,ZNHIT6
KMT2D,PXMP4
KMT2D,KCTD9
KMT2D,CDCA2
KMT2D,SARM1
KMT2D,NEU3
KMT2D,TRIM45
KMT2D,PARVA
KMT2D,MRPS5
KMT2D,ATP6V0E
KMT2D,ITPRIPL2
KMT2D,BPHL
KMT2D,CSNK2A2
KMT2D,1700007K13RIK
KMT2D,LSM4
KMT2D,ERCC3
KMT2D,ZPBP
KMT2D,TCF7L1
KMT2D,MAN1A
KMT2D,KBTBD2
KMT2D,ENTPD5
KMT2D,BBOF1
KMT2D,SULF1
KMT2D,SLX1B
KMT2D,SLC38A2
KMT2D,GRSF1
KMT2D,BOLA2
KMT2D,ANXA4
KMT2D,SLC19A3
KMT2D,NQO2
KMT2D,MKI67
KMT2D,UBAC1
KMT2D,RASA4
KMT2D,POLR2G
KMT2D,DCBLD2
KMT2D,TRIM2
KMT2D,NDUFS5
KMT2D,MTNR1A
KMT2D,ARHGAP10
KMT2D,ZKSCAN6
KMT2D,NUDT19
KMT2D,ANO6
KMT2D,SURF2
KMT2D,SURF1
KMT2D,SGO2A
KMT2D,ELOVL5
KMT2D,DGLUCY
KMT2D,CFAP69
KMT2D,SAP30
KMT2D,NPAS4
KMT2D,HSPB1
KMT2D,DNM1L
KMT2D,PEA15A
KMT2D,FZD5
KMT2D,SEPHS1
KMT2D,PDCL3
KMT2D,MFSD3
KMT2D,LYN
KMT2D,HYI
KMT2D,GNA12
KMT2D,CDH1
KMT2D,ARID2
KMT2D,TARBP2
KMT2D,SYNM
KMT2D,CLTA
KMT2D,RPSA
KMT2D,NRG2
KMT2D,COX6B1
KMT2D,ZSCAN29
KMT2D,TUBGCP4
KMT2D,PAXX
KMT2D,EML1
KMT2D,EIF2AK1
KMT2D,CASP9
KMT2D,BBX
KMT2D,NYX
KMT2D,FHL3
KMT2D,PGAM5
KMT2D,GPX4
KMT2D,YIPF1
KMT2D,U2AF2
KMT2D,SHPK
KMT2D,SHF
KMT2D,NFATC3
KMT2D,MSRB1
KMT2D,METRNL
KMT2D,ERI1
KMT2D,CTNS
KMT2D,ITGB3BP
KMT2D,EFCAB7
KMT2D,ZFP955B
KMT2D,PDIA6
KMT2D,NRM
KMT2D,ICE2
KMT2D,GABARAPL2
KMT2D,EIF3M
KMT2D,CLIC1
KMT2D,SNAP47
KMT2D,PFKFB3
KMT2D,JMJD4
KMT2D,CYFIP1
KMT2D,CD55
KMT2D,VEGFC
KMT2D,TMEM161B
KMT2D,TMED3
KMT2D,GNPNAT1
KMT2D,TOE1
KMT2D,RRP12
KMT2D,NAPB
KMT2D,CPSF4L
KMT2D,ZFP266
KMT2D,TTL
KMT2D,STX5A
KMT2D,SLF1
KMT2D,MAPK3
KMT2D,GLIS1
KMT2D,ACOT9
KMT2D,2210408I21RIK
KMT2D,RPAP2
KMT2D,MAPK8IP3
KMT2D,GLMN
KMT2D,ABCD3
KMT2D,RBBP8
KMT2D,RAB4A
KMT2D,RAB3A
KMT2D,GRHL1
KMT2D,GPD2
KMT2D,DHCR24
KMT2D,CEBPG
KMT2D,VPS13B
KMT2D,RAB39
KMT2D,DZIP1
KMT2D,AGTRAP
KMT2D,TXNRD1
KMT2D,TMEM42
KMT2D,RNF123
KMT2D,CLBA1
KMT2D,STK4
KMT2D,NECTIN2
KMT2D,KLF5
KMT2D,EXOSC9
KMT2D,SLC6A9
KMT2D,GLCCI1
KMT2D,RNASEH2B
KMT2D,NIFK
KMT2D,CCDC62
KMT2D,TBC1D9B
KMT2D,HSD11B2
KMT2D,GRK3
KMT2D,GM13272
KMT2D,DIAPH3
KMT2D,C330007P06RIK
KMT2D,BOLA1
KMT2D,TOM1L2
KMT2D,DRC3
KMT2D,CCDC102A
KMT2D,ZFP709
KMT2D,UBALD2
KMT2D,MAVS
KMT2D,DSEL
KMT2D,APMAP
KMT2D,LTO1
KMT2D,EZH1
KMT2D,TBC1D31
KMT2D,PIP4K2A
KMT2D,PACS2
KMT2D,NUP43
KMT2D,KCTD4
KMT2D,CHST8
KMT2D,ENDOD1
KMT2D,NDC1
KMT2D,GOLGA4
KMT2D,EML2
KMT2D,CYP27A1
KMT2D,BC048403
KMT2D,ZGPAT
KMT2D,FKTN
KMT2D,ARFRP1
KMT2D,VPS35
KMT2D,TMEM256
KMT2D,TCEA3
KMT2D,STAM2
KMT2D,S100A6
KMT2D,POLR2C
KMT2D,PLOD1
KMT2D,PAM
KMT2D,ORC6
KMT2D,CDR2L
KMT2D,AU018091
KMT2D,TMEM240
KMT2D,RHBDD1
KMT2D,POLD1
KMT2D,2510039O18RIK
KMT2D,PPP1R3B
KMT2D,MMGT2
KMT2D,LYSMD3
KMT2D,LRRC75A
KMT2D,GNB1
KMT2D,FBLN1
KMT2D,VAT1
KMT2D,MSX1
KMT2D,MAD2L2
KMT2D,IER5L
KMT2D,VEGFA
KMT2D,ROR2
KMT2D,CCDC38
KMT2D,APCDD1
KMT2D,XRN2
KMT2D,TNFAIP2
KMT2D,HAUS5
KMT2D,CCNE1
KMT2D,ARHGAP33
KMT2D,AQP11
KMT2D,SLC5A3
KMT2D,POLA2
KMT2D,MRPS6
KMT2D,CD164L2
KMT2D,ANKRD50
KMT2D,TJP1
KMT2D,SLC25A35
KMT2D,RPS23
KMT2D,PXYLP1
KMT2D,PCOLCE2
KMT2D,FAM160B2
KMT2D,CAMKK1
KMT2D,BCL7C
KMT2D,WDR62
KMT2D,RAB8B
KMT2D,MEX3B
KMT2D,HIST1H2BH
KMT2D,FARSB
KMT2D,CHRNA3
KMT2D,BORCS5
KMT2D,1700092M07RIK
KMT2D,ZNHIT2
KMT2D,FAM160B1
KMT2D,ZFP113
KMT2D,UACA
KMT2D,C1D
KMT2D,CCDC28A
KMT2D,4930524B15RIK
KMT2D,2510002D24RIK
KMT2D,WDR12
KMT2D,TSPAN9
KMT2D,SPATA6
KMT2D,FFAR4
KMT2D,CARF
KMT2D,TULP3
KMT2D,SMARCC1
KMT2D,GPAT3
KMT2D,FAR1
KMT2D,FAM129B
KMT2D,COQ10A
KMT2D,ZSWIM9
KMT2D,TTBK2
KMT2D,TM9SF1
KMT2D,RNF20
KMT2D,PPM1D
KMT2D,PES1
KMT2D,LIG1
KMT2D,HSPA4L
KMT2D,BRI3BP
KMT2D,BLOC1S2
KMT2D,ASB16
KMT2D,PLIN2
KMT2D,ISM2
KMT2D,CISD3
KMT2D,MSANTD4
KMT2D,IQSEC1
KMT2D,ZFP446
KMT2D,TTC28
KMT2D,MRPL36
KMT2D,LSM8
KMT2D,LACC1
KMT2D,HOXA1
KMT2D,GCC1
KMT2D,FBXW10
KMT2D,CCDC122
KMT2D,ULK1
KMT2D,SEMA6A
KMT2D,GGCX
KMT2D,CYB5R1
KMT2D,EZR
KMT2D,ARVCF
KMT2D,ZFP874B
KMT2D,ZFP251
KMT2D,TSACC
KMT2D,TMEM140
KMT2D,RPS6KA2
KMT2D,CCT3
KMT2D,ZFP354C
KMT2D,SEM1
KMT2D,NKAIN1
KMT2D,GALNT7
KMT2D,DERA
KMT2D,DCAF7
KMT2D,MARF1
KMT2D,DNAAF2
KMT2D,CITED4
KMT2D,THOC6
KMT2D,PDIA4
KMT2D,MED15
KMT2D,HCFC1R1
KMT2D,FAM3A
KMT2D,EXT2
KMT2D,SLC35F4
KMT2D,GMDS
KMT2D,BRMS1
KMT2D,BRD1
KMT2D,ALS2
KMT2D,PDCL
KMT2D,CEP55
KMT2D,SCG5
KMT2D,KLC3
KMT2D,DLD
KMT2D,ZKSCAN8
KMT2D,OGDH
KMT2D,FBXO48
KMT2D,TMEM206
KMT2D,PDCD7
KMT2D,CFAP45
KMT2D,YIPF6
KMT2D,DMC1
KMT2D,ACTR10
KMT2D,ST6GAL1
KMT2D,SMURF1
KMT2D,PHC1
KMT2D,P4HB
KMT2D,DNAJC27
KMT2D,PLK2
KMT2D,MSH5
KMT2D,EPHX2
KMT2D,SENP8
KMT2D,RPUSD1
KMT2D,MYO9A
KMT2D,MYG1
KMT2D,CHTF18
KMT2D,MAPK4
KMT2D,DENND2A
KMT2D,TMEM243
KMT2D,ADAP1
KMT2D,HS1BP3
KMT2D,GMPS
KMT2D,FOXJ1
KMT2D,ZFP202
KMT2D,SUFU
KMT2D,SLC19A1
KMT2D,RRAD
KMT2D,FAM135A
KMT2D,EIF3C
KMT2D,TMEM45A
KMT2D,TBC1D1
KMT2D,RPL14
KMT2D,ABCB6
KMT2D,VPS53
KMT2D,SAP130
KMT2D,PUS7L
KMT2D,IRAK4
KMT2D,CEP112
KMT2D,ARL10
KMT2D,TVP23A
KMT2D,HIST3H2A
KMT2D,DUSP16
KMT2D,RBM38
KMT2D,AP3M1
KMT2D,TMUB2
KMT2D,TMEM181A
KMT2D,RALGPS2
KMT2D,RAB40B
KMT2D,MRPL55
KMT2D,ME1
KMT2D,GPR162
KMT2D,VMAC
KMT2D,TMEM8B
KMT2D,PEX12
KMT2D,NECAB2
KMT2D,NDUFA11
KMT2D,MSRB2
KMT2D,FAM221B
KMT2D,ELOVL2
KMT2D,CNPY2
KMT2D,WDR11
KMT2D,SCN8A
KMT2D,LMO7
KMT2D,FANCE
KMT2D,SH2D3C
KMT2D,PLBD1
KMT2D,IFITM1
KMT2D,AKR1A1
KMT2D,2610507B11RIK
KMT2D,TOMM40
KMT2D,ME2
KMT2D,GOSR2
KMT2D,GAS2L1
KMT2D,EDEM3
KMT2D,CHST2
KMT2D,TLX2
KMT2D,STAG2
KMT2D,LHX2
KMT2D,FIGNL1
KMT2D,EEA1
KMT2D,CTSC
KMT2D,ZFP74
KMT2D,SQSTM1
KMT2D,RFXANK
KMT2D,PHGDH
KMT2D,NCAPD2
KMT2D,MRPL51
KMT2D,GM45929
KMT2D,TNIP2
KMT2D,PER1
KMT2D,HMBS
KMT2D,CALHM5
KMT2D,2410141K09RIK
KMT2D,UQCR11
KMT2D,TTPAL
KMT2D,LRCH1
KMT2D,GCFC2
KMT2D,CNIH1
KMT2D,STEAP1
KMT2D,CTTNBP2NL
KMT2D,ZFP30
KMT2D,TIMM10B
KMT2D,SEMA6C
KMT2D,ECSIT
KMT2D,ARFIP2
KMT2D,KDM3B
KMT2D,ELP3
KMT2D,EIF3L
KMT2D,MMP17
KMT2D,DIS3L2
KMT2D,VMP1
KMT2D,SENP6
KMT2D,PTRH2
KMT2D,MEA1
KMT2D,KLHDC3
KMT2D,DCK
KMT2D,ANXA2
KMT2D,VIPAS39
KMT2D,TSR3
KMT2D,PRKAG3
KMT2D,GNPTG
KMT2D,CLDN12
KMT2D,CDO1
KMT2D,AHSA1
KMT2D,RYBP
KMT2D,E130308A19RIK
KMT2D,4833420G17RIK
KMT2D,RHOBTB1
KMT2D,RFC3
KMT2D,L2HGDH
KMT2D,BRI3
KMT2D,ATP5S
KMT2D,A930033H14RIK
KMT2D,NEURL1B
KMT2D,APBA3
KMT2D,STAM
KMT2D,RSU1
KMT2D,PKD2
KMT2D,CLPX
KMT2D,ZC3HAV1
KMT2D,RSG1
KMT2D,MIEF2
KMT2D,HEMK1
KMT2D,ZC2HC1C
KMT2D,WDR93
KMT2D,SH3TC1
KMT2D,PEX11A
KMT2D,COMP
KMT2D,ARL8A
KMT2D,ZFP101
KMT2D,VASP
KMT2D,SPAG4
KMT2D,LGR4
KMT2D,LAP3
KMT2D,KLF13
KMT2D,IL17RC
KMT2D,HSPA12A
KMT2D,GLS2
KMT2D,FUNDC2
KMT2D,MDM1
KMT2D,LZTS3
KMT2D,WDR3
KMT2D,STN1
KMT2D,PIGH
KMT2D,NME2
KMT2D,H2AFY
KMT2D,GDAP2
KMT2D,TRPC1
KMT2D,TBC1D8B
KMT2D,POLR3K
KMT2D,PITX2
KMT2D,CCDC97
KMT2D,FBXO9
KMT2D,SLC12A8
KMT2D,SOGA1
KMT2D,SLC44A1
KMT2D,PIGW
KMT2D,PFKFB2
KMT2D,MYO19
KMT2D,KLHL2
KMT2D,INPP5F
KMT2D,DROSHA
KMT2D,CMTM7
KMT2D,BAMBI
KMT2D,6030458C11RIK
KMT2D,ZFP933
KMT2D,PEX5
KMT2D,MTHFD2L
KMT2D,CTR9
KMT2D,TRIM6
KMT2D,RFX5
KMT2D,PRKAA1
KMT2D,LYPLA1
KMT2D,ITGAV
KMT2D,TIMMDC1
KMT2D,PIGO
KMT2D,NEK11
KMT2D,HK1
KMT2D,GTF2H4
KMT2D,BCKDK
KMT2D,ASTE1
KMT2D,LRRC40
KMT2D,ERCC6L2
KMT2D,DUSP19
KMT2D,AMPD3
KMT2D,MFHAS1
KMT2D,SH3YL1
KMT2D,PLEKHG4
KMT2D,LIMA1
KMT2D,CRIM1
KMT2D,ALKBH5
KMT2D,ADO
KMT2D,ACP1
KMT2D,TADA2B
KMT2D,GSTP1
KMT2D,CDK16
KMT2D,CCDC96
KMT2D,SMARCE1
KMT2D,MRPL33
KMT2D,GNB5
KMT2D,ELOF1
KMT2D,CELSR1
KMT2D,TRAF3IP1
KMT2D,NFATC2
KMT2D,WDR38
KMT2D,MRE11A
KMT2D,IMP3
KMT2D,ANKRD49
KMT2D,ZFP322A
KMT2D,SLC48A1
KMT2D,LRRC8B
KMT2D,GRK5
KMT2D,POT1B
KMT2D,POMK
KMT2D,ID4
KMT2D,CPM
KMT2D,PLXND1
KMT2D,RPP40
KMT2D,NOTCH3
KMT2D,INKA2
KMT2D,FAXC
KMT2D,ZFP60
KMT2D,MAPK9
KMT2D,CPEB2
KMT2D,WDR47
KMT2D,TMEM205
KMT2D,SDHAF4
KMT2D,HADH
KMT2D,GNA11
KMT2D,DCTD
KMT2D,CCDC159
KMT2D,TTC5
KMT2D,UPP1
KMT2D,XPO7
KMT2D,RNPEP
KMT2D,RAPGEFL1
KMT2D,PHLDB1
KMT2D,E2F8
KMT2D,ATP2C1
KMT2D,AAK1
KMT2D,ZFP850
KMT2D,RBPMS
KMT2D,PLEKHA1
KMT2D,BFAR
KMT2D,TADA1
KMT2D,MEMO1
KMT2D,KCNT1
KMT2D,EVL
KMT2D,B9D2
KMT2D,PTDSS2
KMT2D,ATXN7L3B
KMT2D,ZFP160
KMT2D,TMEM143
KMT2D,SYNGR4
KMT2D,RPS27A
KMT2D,KIF3A
KMT2D,CLHC1
KMT2D,RNF168
KMT2D,PTPRN
KMT2D,CKAP4
KMT2D,LLPH
KMT2D,FNTB
KMT2D,CCNJ
KMT2D,SLC12A6
KMT2D,SH3BGRL2
KMT2D,FADS3
KMT2D,ATXN7
KMT2D,PTBP2
KMT2D,PHKG2
KMT2D,DOK4
KMT2D,AP3B1
KMT2D,TCF7L2
KMT2D,HSPA14
KMT2D,E2F1
KMT2D,CDNF
KMT2D,APH1A
KMT2D,AMOTL1
KMT2D,PLSCR3
KMT2D,FADD
KMT2D,ELAC2
KMT2D,CRYL1
KMT2D,AK7
KMT2D,PTPRA
KMT2D,MED14
KMT2D,GM960
KMT2D,EBF2
KMT2D,CYP2S1
KMT2D,TTC8
KMT2D,CTTN
KMT2D,COL18A1
KMT2D,SELENBP1
KMT2D,MSH3
KMT2D,ID3
KMT2D,ETV5
KMT2D,DHFR
KMT2D,AI429214
KMT2D,ZNRF2
KMT2D,RFLNA
KMT2D,LRRC9
KMT2D,LARP4B
KMT2D,CDC42EP1
KMT2D,RASL11A
KMT2D,FBXO34
KMT2D,4931428F04RIK
KMT2D,UBE2C
KMT2D,PPP1R14B
KMT2D,IPO4
KMT2D,AKAIN1
KMT2D,TMEM218
KMT2D,NUP85
KMT2D,GLIPR2
KMT2D,EML6
KMT2D,UBE2M
KMT2D,SNRPA
KMT2D,RBM10
KMT2D,NDUFB11
KMT2D,BC024978
KMT2D,PIH1D2
KMT2D,NKAPD1
KMT2D,ZFP330
KMT2D,TTF2
KMT2D,PFN4
KMT2D,PALM3
KMT2D,NIPSNAP1
KMT2D,FAM228B
KMT2D,ERCC5
KMT2D,TERF1
KMT2D,PRR5L
KMT2D,NFKBID
KMT2D,MAPK8IP2
KMT2D,DAPK3
KMT2D,RAB2A
KMT2D,SYNE1
KMT2D,PLEKHF1
KMT2D,MYLPF
KMT2D,STIL
KMT2D,IL17RD
KMT2D,IFITM7
KMT2D,2900011O08RIK
KMT2D,SLC16A9
KMT2D,MAPRE1
KMT2D,DYNLT1A
KMT2D,CHMP4C
KMT2D,SSH1
KMT2D,SDCCAG8
KMT2D,CD99L2
KMT2D,BIN1
KMT2D,4930453N24RIK
KMT2D,TMPPE
KMT2D,TENT4A
KMT2D,IRGM2
KMT2D,H2AFZ
KMT2D,GLB1
KMT2D,ENC1
KMT2D,CCDC71L
KMT2D,STMN3
KMT2D,LRRC10B
KMT2D,ELL2
KMT2D,DPH6
KMT2D,SMOC1
KMT2D,RUSC1
KMT2D,MTMR11
KMT2D,LRRC56
KMT2D,HRAS
KMT2D,GABARAPL1
KMT2D,TRIM65
KMT2D,PLEKHA7
KMT2D,FAM13B
KMT2D,NUCB2
KMT2D,NEDD4L
KMT2D,NANP
KMT2D,MRPL16
KMT2D,LCA5L
KMT2D,INPP1
KMT2D,FRMD4A
KMT2D,DEPDC1B
KMT2D,CATSPERG2
KMT2D,SLC9A3R2
KMT2D,PKD2L2
KMT2D,FGD4
KMT2D,DHDH
KMT2D,ZFP97
KMT2D,SETD1A
KMT2D,RILP
KMT2D,BBS7
KMT2D,ADAM19
KMT2D,ZUP1
KMT2D,TEC
KMT2D,POC1A
KMT2D,CPNE3
KMT2D,SMPD1
KMT2D,KIF22
KMT2D,DDT
KMT2D,RND3
KMT2D,PPP1R3D
KMT2D,POLR2B
KMT2D,NOA1
KMT2D,METRN
KMT2D,GNAZ
KMT2D,FAM217B
KMT2D,BTBD9
KMT2D,ZFP811
KMT2D,MGMT
KMT2D,MFSD10
KMT2D,GNA13
KMT2D,CCNH
KMT2D,SPATA5L1
KMT2D,NPAT
KMT2D,IRGQ
KMT2D,BCR
KMT2D,ATM
KMT2D,ZFP760
KMT2D,ZFP26
KMT2D,SEMA3C
KMT2D,PPP1R13B
KMT2D,PLSCR1
KMT2D,NCAPH
KMT2D,MARCH3
KMT2D,ATN1
KMT2D,THOC2
KMT2D,MAP4K1
KMT2D,EIF3K
KMT2D,SERINC5
KMT2D,RPL28
KMT2D,NR1H2
KMT2D,FAM206A
KMT2D,ELP1
KMT2D,ARHGAP17
KMT2D,UPF3B
KMT2D,TMA7
KMT2D,PAQR4
KMT2D,ICK
KMT2D,CCDC51
KMT2D,USP13
KMT2D,SLC12A5
KMT2D,CYP1B1
KMT2D,CENPA
KMT2D,9130401M01RIK
KMT2D,PTPRJ
KMT2D,MAL
KMT2D,CDH24
KMT2D,UBE2D1
KMT2D,SPA17
KMT2D,SIAE
KMT2D,MYH7B
KMT2D,LMO4
KMT2D,BMPR2
KMT2D,ALDH3B2
KMT2D,SPIDR
KMT2D,GPR20
KMT2D,GM6710
KMT2D,GM14391
KMT2D,BOC
KMT2D,ZFP9
KMT2D,SUPT16
KMT2D,SOX8
KMT2D,MORC2B
KMT2D,LAD1
KMT2D,AMDHD1
KMT2D,STIM1
KMT2D,SMUG1
KMT2D,MST1R
KMT2D,MEX3D
KMT2D,GM13276
KMT2D,ZFP345
KMT2D,UCP2
KMT2D,SLC38A10
KMT2D,KRTCAP3
KMT2D,VRK2
KMT2D,TTC39B
KMT2D,TAF7
KMT2D,MEGF8
KMT2D,GM5148
KMT2D,GABRD
KMT2D,DYNC2LI1
KMT2D,FURIN
KMT2D,FKBP8
KMT2D,B3GNT8
KMT2D,ZFP977
KMT2D,ZBTB14
KMT2D,TRIM33
KMT2D,THOC5
KMT2D,RASGEF1B
KMT2D,POLM
KMT2D,DIS3L
KMT2D,ATP7A
KMT2D,ARHGEF3
KMT2D,AGPAT3
KMT2D,PI4K2A
KMT2D,PDXP
KMT2D,IRAK1BP1
KMT2D,DUSP22
KMT2D,AJUBA
KMT2D,FZD7
KMT2D,FAHD2A
KMT2D,BIRC7
KMT2D,TRIM67
KMT2D,TIMELESS
KMT2D,BCKDHB
KMT2D,SLC41A2
KMT2D,SHC1
KMT2D,ERBB2
KMT2D,MEF2B
KMT2D,TRIM3
KMT2D,PBRM1
KMT2D,GNL3
KMT2D,ACBD6
KMT2D,ZFP934
KMT2D,TMEM52
KMT2D,PFAS
KMT2D,OMA1
KMT2D,KIFC3
KMT2D,GIPC2
KMT2D,DNMT3A
KMT2D,CERS6
KMT2D,WDR78
KMT2D,TBC1D5
KMT2D,RAB26
KMT2D,PM20D2
KMT2D,IVNS1ABP
KMT2D,CCNDBP1
KMT2D,TRIM34A
KMT2D,PGGHG
KMT2D,KCTD15
KMT2D,EPCAM
KMT2D,CHSY1
KMT2D,REEP4
KMT2D,NPR2
KMT2D,ZFHX3
KMT2D,QSOX1
KMT2D,PGM1
KMT2D,ACSF2
KMT2D,WDFY3
KMT2D,SESN3
KMT2D,SEC22A
KMT2D,EBF1
KMT2D,DBI
KMT2D,3110009E18RIK
KMT2D,ZFP40
KMT2D,RSPH3A
KMT2D,RAP1GDS1
KMT2D,GM13277
KMT2D,FUT11
KMT2D,SYT14
KMT2D,RARG
KMT2D,MSI2
KMT2D,MAP4K5
KMT2D,ATL1
KMT2D,XKR8
KMT2D,IPO7
KMT2D,DIP2C
KMT2D,TCEAL8
KMT2D,PTGES3
KMT2D,PLGRKT
KMT2D,PDZD8
KMT2D,KIF1C
KMT2D,INCA1
KMT2D,STT3B
KMT2D,NOP9
KMT2D,FGFR3
KMT2D,DHRS1
KMT2D,CNKSR3
KMT2D,RBM18
KMT2D,MRRF
KMT2D,MCF2L
KMT2D,IQCC
KMT2D,CNIH4
KMT2D,ADAM15
KMT2D,VWA5A
KMT2D,PFN1
KMT2D,NUMBL
KMT2D,ATP9A
KMT2D,NSMCE3
KMT2D,ZDHHC7
KMT2D,TRIO
KMT2D,LRRC73
KMT2D,CMTM4
KMT2D,ZDHHC18
KMT2D,VAV2
KMT2D,NONO
KMT2D,CYBC1
KMT2D,TTYH2
KMT2D,CELF5
KMT2D,SMG9
KMT2D,RPS24
KMT2D,NUDT14
KMT2D,MAPK7
KMT2D,EIF4G3
KMT2D,CSNK1D
KMT2D,SFT2D2
KMT2D,PRPF6
KMT2D,PAQR8
KMT2D,ABHD17B
KMT2D,1110059E24RIK
KMT2D,ZDHHC24
KMT2D,TTF1
KMT2D,DEF8
KMT2D,ACTN3
KMT2D,SEMA4F
KMT2D,PSMB4
KMT2D,MTHFSL
KMT2D,CNDP2
KMT2D,RNF215
KMT2D,PMM1
KMT2D,NT5M
KMT2D,MEF2D
KMT2D,MANBA
KMT2D,AP1G2
KMT2D,PPFIA1
KMT2D,HMGA1B
KMT2D,EMD
KMT2D,SSR3
KMT2D,MAX
KMT2D,TRAF2
KMT2D,TMEM230
KMT2D,TIGD2
KMT2D,NRIP1
KMT2D,CHEK2
KMT2D,2210011C24RIK
KMT2D,ZFP810
KMT2D,TRIM27
KMT2D,HYDIN
KMT2D,ENGASE
KMT2D,AFG3L2
KMT2D,UCK2
KMT2D,SEC11C
KMT2D,CBX2
KMT2D,RING1
KMT2D,TULP4
KMT2D,RIDA
KMT2D,POP1
KMT2D,NUDT16L1
KMT2D,TTC1
KMT2D,TMEM231
KMT2D,SNX16
KMT2D,SNAPC4
KMT2D,PYCRL
KMT2D,NPRL2
KMT2D,CYB561D2
KMT2D,BC005561
KMT2D,TBC1D12
KMT2D,SH3D21
KMT2D,SRSF6
KMT2D,B4GALT4
KMT2D,EXOC1
KMT2D,EEPD1
KMT2D,ATP6V1B1
KMT2D,AMN1
KMT2D,ACVR1B
KMT2D,ZFP938
KMT2D,PLCD1
KMT2D,DEDD2
KMT2D,ZFP944
KMT2D,ZFP758
KMT2D,ZFP369
KMT2D,FAM213B
KMT2D,EPB41L4A
KMT2D,EIF6
KMT2D,CNTLN
KMT2D,BCL2L2
KMT2D,ADAM22
KMT2D,USP33
KMT2D,CACHD1
KMT2D,ZFP597
KMT2D,RLN3
KMT2D,PRPS1L3
KMT2D,MITF
KMT2D,MIPOL1
KMT2D,MEIS2
KMT2D,SPCS1
KMT2D,GLT8D1
KMT2D,CKAP2L
KMT2D,EID2
KMT2D,DENND5B
KMT2D,ZFP169
KMT2D,GM10778
KMT2D,RHBDF2
KMT2D,RBMS1
KMT2D,KPNA1
KMT2D,GSTA4
KMT2D,FBXW11
KMT2D,AP3M2
KMT2D,AGPAT4
KMT2D,FBXO44
KMT2D,FBXO2
KMT2D,EGFL7
KMT2D,1700025G04RIK
KMT2D,SLC52A2
KMT2D,FBXL6
KMT2D,CPZ
KMT2D,USP11
KMT2D,TIGAR
KMT2D,POMGNT1
KMT2D,NLRC3
KMT2D,LOXL4
KMT2D,CGREF1
KMT2D,TAP1
KMT2D,PSMB9
KMT2D,MYLIP
KMT2D,MAFG
KMT2D,GCLM
KMT2D,EXOC3
KMT2D,MIER3
KMT2D,MAML2
KMT2D,CAVIN3
KMT2D,ALDH3B1
KMT2D,PEF1
KMT2D,FAM102B
KMT2D,AK3
KMT2D,PIK3CB
KMT2D,B3GNT2
KMT2D,XRCC4
KMT2D,TMEM167
KMT2D,PCDHGC3
KMT2D,AGBL3
KMT2D,SLC35F2
KMT2D,ZFP994
KMT2D,TRIM68
KMT2D,PDXDC1
KMT2D,CISH
KMT2D,TTC3
KMT2D,PITPNC1
KMT2D,PIGP
KMT2D,PDLIM7
KMT2D,HAP1
KMT2D,FAM122B
KMT2D,ABRACL
KMT2D,RPL10
KMT2D,NDFIP2
KMT2D,CTIF
KMT2D,BCL7A
KMT2D,ARMC7
KMT2D,ZKSCAN2
KMT2D,TBC1D10B
KMT2D,SMIM3
KMT2D,TWISTNB
KMT2D,SEPHS2
KMT2D,MFSD12
KMT2D,HINT1
KMT2D,GMNN
KMT2D,GMFG
KMT2D,CASP6
KMT2D,AGA
KMT2D,RPS6KA1
