Gene1,Gene2
NANOG,VPS25
NANOG,VPS13D
NANOG,UPK2
NANOG,TMEM127
NANOG,THOC3
NANOG,STOML1
NANOG,STAR
NANOG,ST7
NANOG,SLC3A2
NANOG,RRP12
NANOG,RFC3
NANOG,POLD4
NANOG,OXR1
NANOG,NSUN3
NANOG,NKD1
NANOG,MTMR1
NANOG,MRPS21
NANOG,MOGAT3
NANOG,LRRK2
NANOG,JAK1
NANOG,HDAC8
NANOG,HCN1
NANOG,GRIP1
NANOG,GALR1
NANOG,FAM49A
NANOG,EVI5L
NANOG,EID1
NANOG,DPY30
NANOG,DPH2
NANOG,DNAH14
NANOG,DHFR2
NANOG,CIAO1
NANOG,CHMP5
NANOG,CGB7
NANOG,CDH18
NANOG,BAG1
NANOG,AURKC
NANOG,ATPAF1
NANOG,APOE
NANOG,ADH1B
NANOG,ADGRF3
NANOG,ACSF3
NANOG,UTP6
NANOG,TOMM7
NANOG,TMEM212
NANOG,TAOK2
NANOG,SLC26A6
NANOG,SH3BP5L
NANOG,PRPF3
NANOG,PPIL4
NANOG,POMZP3
NANOG,PFDN5
NANOG,PCSK5
NANOG,PCIF1
NANOG,NFYB
NANOG,LOC105372977
NANOG,KCTD9
NANOG,IL12A
NANOG,FOXH1
NANOG,DNA2
NANOG,CRBN
NANOG,CDCA2
NANOG,CBFA2T2
NANOG,C10orf82
NANOG,APOBEC3D
NANOG,ALDH1A3
NANOG,ZNF446
NANOG,ZCCHC7
NANOG,TSEN2
NANOG,TMPRSS13
NANOG,TMEM170A
NANOG,TAF6L
NANOG,SLC2A6
NANOG,RIOK1
NANOG,PPIB
NANOG,PGRMC1
NANOG,PDSS2
NANOG,MRPL55
NANOG,MAPK8IP3
NANOG,LRRC1
NANOG,HAUS5
NANOG,FDX1
NANOG,FBXO30
NANOG,DNAJB11
NANOG,DIS3L2
NANOG,CDC25B
NANOG,CAGE1
NANOG,BRWD1
NANOG,ASAP2
NANOG,ALG1
NANOG,AKAIN1
NANOG,AK5
NANOG,ACSL3
NANOG,ACP6
NANOG,VWDE
NANOG,TTC36
NANOG,TRIM33
NANOG,TMEM25
NANOG,SIX5
NANOG,RPL32
NANOG,RALGAPA2
NANOG,PPP1R7
NANOG,PASK
NANOG,NDUFA9
NANOG,NAGK
NANOG,HOXA5
NANOG,GRIA3
NANOG,GGPS1
NANOG,FRA10AC1
NANOG,FBXW7
NANOG,ERGIC3
NANOG,CCM2
NANOG,BCL6
NANOG,ARID4B
NANOG,AKAP3
NANOG,YIF1B
NANOG,UBE2V1
NANOG,TSGA10
NANOG,TMEM126A
NANOG,TAS1R1
NANOG,SVOP
NANOG,SAMM50
NANOG,RSPH14
NANOG,RPL27A
NANOG,QSER1
NANOG,PRKCG
NANOG,OR6C3
NANOG,NOL9
NANOG,NDEL1
NANOG,MTUS2
NANOG,LOXL2
NANOG,LIPT1
NANOG,HECTD4
NANOG,GMPPA
NANOG,GABARAP
NANOG,EPB41L2
NANOG,EI24
NANOG,CRY1
NANOG,CPVL
NANOG,CHIC2
NANOG,ARHGEF19
NANOG,ZNF517
NANOG,XKR4
NANOG,WDR1
NANOG,RUNDC3A
NANOG,RSRP1
NANOG,RFK
NANOG,NRN1L
NANOG,MOGS
NANOG,MATN2
NANOG,MAD1L1
NANOG,LPAR3
NANOG,LINS1
NANOG,KCNN2
NANOG,IRF2
NANOG,ICA1L
NANOG,DEPTOR
NANOG,C1orf109
NANOG,C18orf32
NANOG,BAG2
NANOG,ATP6V1B2
NANOG,ATP5PO
NANOG,ASB7
NANOG,ARHGAP29
NANOG,ARFGEF2
NANOG,APBA1
NANOG,ZNF585A
NANOG,VSTM2B
NANOG,VCAN
NANOG,TUBB
NANOG,TMEM128
NANOG,TMEM101
NANOG,TIMM9
NANOG,THEMIS2
NANOG,SPATA1
NANOG,SLC10A7
NANOG,PRICKLE2
NANOG,PFDN2
NANOG,PAN2
NANOG,NIT1
NANOG,NCOA5
NANOG,MCPH1
NANOG,LARP6
NANOG,KIAA0586
NANOG,GNG5
NANOG,CCDC8
NANOG,CBX3
NANOG,CASTOR2
NANOG,ACBD6
NANOG,ZNF233
NANOG,ZBTB42
NANOG,VMA21
NANOG,TIAM1
NANOG,TACSTD2
NANOG,STK38
NANOG,SRSF7
NANOG,SNAP23
NANOG,SAYSD1
NANOG,RNF146
NANOG,RALB
NANOG,PHYHD1
NANOG,PACSIN1
NANOG,NEK9
NANOG,NDUFB6
NANOG,MTHFS
NANOG,MED30
NANOG,MDGA2
NANOG,MC1R
NANOG,LOC150051
NANOG,HLF
NANOG,GRAMD2B
NANOG,FAM184A
NANOG,FAM111A
NANOG,EID2
NANOG,DEF6
NANOG,DDX27
NANOG,CXCL2
NANOG,CITED2
NANOG,ZNF711
NANOG,ZMIZ2
NANOG,WNT2B
NANOG,WDR33
NANOG,UTP18
NANOG,UBE2O
NANOG,TIPIN
NANOG,SLCO3A1
NANOG,SCAF8
NANOG,SAFB2
NANOG,SAFB
NANOG,RPL19
NANOG,RCCD1
NANOG,OLIG2
NANOG,NKRF
NANOG,MIGA1
NANOG,MBTD1
NANOG,JUND
NANOG,ISL2
NANOG,GON4L
NANOG,FAM181B
NANOG,DHX35
NANOG,COX5A
NANOG,CMTR2
NANOG,C16orf47
NANOG,AXL
NANOG,AANAT
NANOG,ZNF555
NANOG,ZFAND1
NANOG,ZCCHC3
NANOG,THRA
NANOG,TCF7L2
NANOG,SPCS1
NANOG,SLC35F2
NANOG,SDCCAG8
NANOG,RYR2
NANOG,RLN2
NANOG,RHBDD2
NANOG,REEP5
NANOG,RANGRF
NANOG,PRMT3
NANOG,PPP4R3A
NANOG,NLGN4Y
NANOG,NEMP2
NANOG,NDUFB7
NANOG,NAP1L4
NANOG,MEGF10
NANOG,LSM14B
NANOG,KLF7
NANOG,IL11RA
NANOG,HMGN4
NANOG,GMFB
NANOG,GLT8D1
NANOG,FGFBP3
NANOG,DLEU7
NANOG,CEP170
NANOG,CAPS2
NANOG,C7orf50
NANOG,BECN1
NANOG,ARHGAP24
NANOG,ARG2
NANOG,AMZ2
NANOG,ZSWIM1
NANOG,ZNF879
NANOG,ZNF227
NANOG,ZNF140
NANOG,ZMYM4
NANOG,WWTR1
NANOG,VPS39
NANOG,URM1
NANOG,UBXN6
NANOG,UBE2Q2L
NANOG,TJP1
NANOG,TAF6
NANOG,SNRPB
NANOG,SNF8
NANOG,SH3RF1
NANOG,RNF135
NANOG,RALBP1
NANOG,PYROXD2
NANOG,PSMB6
NANOG,PSMB10
NANOG,PSKH1
NANOG,PI16
NANOG,PDAP1
NANOG,PBX4
NANOG,PAM16
NANOG,PABPC4L
NANOG,OTUD5
NANOG,OGDH
NANOG,NPL
NANOG,MT1F
NANOG,MED20
NANOG,LMBR1L
NANOG,LAP3
NANOG,KIAA1324
NANOG,IDH3B
NANOG,ICE1
NANOG,GRPR
NANOG,GALE
NANOG,FUCA1
NANOG,DYNLRB2
NANOG,DUSP13
NANOG,DNAJC12
NANOG,CSKMT
NANOG,COL21A1
NANOG,CNPY4
NANOG,CEMP1
NANOG,CARTPT
NANOG,C8orf59
NANOG,BYSL
NANOG,BUD31
NANOG,ANGEL1
NANOG,AMIGO3
NANOG,ACSBG1
NANOG,ZNF502
NANOG,ZNF470
NANOG,UBE2R2
NANOG,TMED10
NANOG,TFAP2D
NANOG,SPAG1
NANOG,SCFD2
NANOG,QTRT1
NANOG,PTPN14
NANOG,PLAA
NANOG,NDRG2
NANOG,NAA35
NANOG,MICU1
NANOG,MAGOHB
NANOG,INO80B
NANOG,IGF2R
NANOG,GPR25
NANOG,DYNC2LI1
NANOG,CALU
NANOG,AHCTF1
NANOG,ZC3H13
NANOG,STPG1
NANOG,SLC16A13
NANOG,POLR2B
NANOG,PIAS1
NANOG,NIPAL3
NANOG,MRPS28
NANOG,MON1B
NANOG,MCCC2
NANOG,MAP3K9
NANOG,KIF1B
NANOG,FAM3A
NANOG,ESYT1
NANOG,DMXL1
NANOG,DCUN1D5
NANOG,CYP51A1
NANOG,C16orf95
NANOG,BCL2L13
NANOG,ATAD1
NANOG,ZNF621
NANOG,ZNF101
NANOG,XRCC2
NANOG,UBE2E3
NANOG,TUFT1
NANOG,SUV39H2
NANOG,SQLE
NANOG,SPATA24
NANOG,SMARCE1
NANOG,SLC22A31
NANOG,SIGMAR1
NANOG,SERBP1
NANOG,RAPGEF1
NANOG,RAB5A
NANOG,PPARG
NANOG,PBK
NANOG,NOP2
NANOG,MTHFD2
NANOG,IQGAP3
NANOG,HHAT
NANOG,FSD1
NANOG,FERMT1
NANOG,EFHB
NANOG,DPM2
NANOG,DDX5
NANOG,CLDN3
NANOG,CEP95
NANOG,ATP6V1F
NANOG,ATF7IP
NANOG,ARMC3
NANOG,ACAA1
NANOG,WDR83OS
NANOG,WDR83
NANOG,VWA3A
NANOG,TOMM5
NANOG,TMEM51
NANOG,STXBP3
NANOG,SPATA18
NANOG,RASGRP3
NANOG,PQLC3
NANOG,NBPF9
NANOG,NBPF26
NANOG,NBPF19
NANOG,NBPF14
NANOG,MYO5C
NANOG,MPV17L
NANOG,LPAR2
NANOG,INSIG2
NANOG,HECTD2
NANOG,H2AFV
NANOG,GSG1L
NANOG,FDFT1
NANOG,ELOVL2
NANOG,DGAT1
NANOG,CUX1
NANOG,CSDE1
NANOG,CDCP1
NANOG,ZNF653
NANOG,WFDC3
NANOG,TXLNG
NANOG,TRIM23
NANOG,TRAPPC13
NANOG,TMEM39B
NANOG,TGOLN2
NANOG,SYCE2
NANOG,SMC4
NANOG,SHLD3
NANOG,PPM1D
NANOG,PGK1
NANOG,PAQR9
NANOG,NR2C1
NANOG,KBTBD2
NANOG,IFT80
NANOG,ERCC3
NANOG,DNTTIP1
NANOG,DNAJB13
NANOG,DDX3Y
NANOG,CLOCK
NANOG,CGB1
NANOG,CCDC186
NANOG,C16orf46
NANOG,BTBD10
NANOG,B4GALT5
NANOG,ATAT1
NANOG,ZNF281
NANOG,TTLL6
NANOG,TNS1
NANOG,SYT5
NANOG,SMIM27
NANOG,SHISAL2B
NANOG,PCBP4
NANOG,OTUD1
NANOG,NUTF2
NANOG,LDAH
NANOG,JRK
NANOG,IGFBP2
NANOG,IGF1
NANOG,FUBP3
NANOG,EFR3A
NANOG,CENPT
NANOG,CATSPERE
NANOG,CASP10
NANOG,BCAS1
NIPBL,SPATC1L
NIPBL,PDXDC1
NIPBL,CDIPT
NIPBL,PRKCI
NIPBL,UROS
NIPBL,BCCIP
NIPBL,DOHH
NIPBL,CDON
NIPBL,TARDBP
NIPBL,CDC25C
NIPBL,ATG101
NIPBL,UQCRC2
NIPBL,LRPPRC
NIPBL,FAM53C
NIPBL,FLCN
NIPBL,BZW2
NIPBL,ANKMY2
NIPBL,EED
NIPBL,ANKRD13A
NIPBL,PPP1R13L
NIPBL,CD3EAP
NIPBL,PPP5D1
NIPBL,CALM3
NIPBL,PIK3R3
NIPBL,FBXO33
NIPBL,CENPN
NIPBL,ALDH4A1
NIPBL,ARPC4-TTLL3
NIPBL,ARPC4
NIPBL,MYL12A
NIPBL,STK35
NIPBL,PFDN4
NIPBL,COMMD6
NIPBL,PTDSS1
NIPBL,MTERF3
NIPBL,UTP18
NIPBL,MBTD1
NIPBL,PMVK
NIPBL,TAF15
NIPBL,NR6A1
NIPBL,TCP11L2
NIPBL,SMC3
NIPBL,EEF1D
NIPBL,TMEM260
NIPBL,CD164
NIPBL,EIF3B
NIPBL,TIGD5
NIPBL,PSIP1
NIPBL,RHBDD3
NIPBL,EWSR1
NIPBL,FOS
NIPBL,FRAT1
NIPBL,MRPS11
NIPBL,MRPL46
NIPBL,NDUFB1
NIPBL,CPSF2
NIPBL,SIRT4
NIPBL,BCL6
NIPBL,UFD1
NIPBL,CDC45
NIPBL,FAM227A
NIPBL,CBY1
NIPBL,GNB2
NIPBL,SELENOW
NIPBL,RPL19
NIPBL,PHRF1
NIPBL,NOCT
NIPBL,IQCH
NIPBL,AAGAB
NIPBL,PRMT1
NIPBL,LSR
NIPBL,WASF2
NIPBL,OXR1
NIPBL,ZNF300
NIPBL,SS18
NIPBL,MGRN1
NIPBL,POR
NIPBL,SP2
NIPBL,DNAAF3
NIPBL,ZDHHC5
NIPBL,CDCA7L
NIPBL,MTRNR2L2
NIPBL,CSNK2A1
NIPBL,SREK1IP1
NIPBL,CWC27
NIPBL,ATP8A1
NIPBL,SRI
NIPBL,UCHL3
NIPBL,UQCRH
NIPBL,LRRC41
NIPBL,ZNF219
NIPBL,UBE2B
NIPBL,CDKL3
NIPBL,POLG
NIPBL,CENPE
NIPBL,RAB28
NIPBL,COPS5
NIPBL,NOL8
NIPBL,CENPP
NIPBL,PARK7
NIPBL,DISP3
NIPBL,SPATA17
NIPBL,GPATCH2
NIPBL,SLC35E2A
NIPBL,ATF7
NIPBL,ASNA1
NIPBL,PAXIP1
NIPBL,ZFAND3
NIPBL,ATG16L2
NIPBL,PTCD3
NIPBL,POLR1A
NIPBL,RPN2
NIPBL,MROH8
NIPBL,MYO9B
NIPBL,HAUS8
NIPBL,PRKDC
NIPBL,MCM4
NIPBL,C21orf91
NIPBL,MOCS3
NIPBL,DPM1
NIPBL,MTRNR2L8
NIPBL,IFT52
NIPBL,CHMP3
NIPBL,FAM156A
NIPBL,DNM2
NIPBL,BRAT1
NIPBL,YY1AP1
NIPBL,DAP3
NIPBL,RGPD2
NIPBL,HEXIM1
NIPBL,BZW1
NIPBL,WRAP53
NIPBL,TP53
NIPBL,PKIA
NIPBL,LSG1
NIPBL,SYVN1
NIPBL,RAB5B
NIPBL,DPP9
NIPBL,DNAJC14
NIPBL,TSPAN4
NIPBL,POLR2L
NIPBL,ASAH1
NIPBL,CFAP77
NIPBL,EVI5L
NIPBL,OGA
NIPBL,MYL12B
NIPBL,PRDM10
NIPBL,SOD2
NIPBL,FAM110A
NIPBL,LYRM1
NIPBL,FAM173B
NIPBL,CCT5
NIPBL,SASH1
NIPBL,CDK16
NIPBL,DUT
NIPBL,DCUN1D3
NIPBL,RAD51AP2
NIPBL,HAP1
NIPBL,SLC25A25
NIPBL,NAIF1
NIPBL,SLC35E2B
NIPBL,NPHP4
NIPBL,KCNAB2
NIPBL,DGAT2
NIPBL,DNMT1
NIPBL,MAT2A
NIPBL,MIA2
NIPBL,SNAP29
NIPBL,PI4KA
NIPBL,TPBG
NIPBL,CNOT6
NIPBL,UCHL1
NIPBL,FRAT2
NIPBL,SLX1B
NIPBL,SLX1A
NIPBL,BOLA2B
NIPBL,BOLA2
NIPBL,AKIRIN1
NIPBL,ATP6V0C
NIPBL,ZNF335
NIPBL,TOM1L2
NIPBL,DRC3
NIPBL,HIST2H4B
NIPBL,HIST2H4A
NIPBL,INAVA
NIPBL,WASF1
NIPBL,CDC40
NIPBL,RBM42
NIPBL,ZBTB4
NIPBL,POLR2A
NIPBL,SP1
NIPBL,BOLA2-SMG1P6
NIPBL,RITA1
NIPBL,DDX54
NIPBL,HIST1H4C
NIPBL,ZDHHC2
NIPBL,GRIPAP1
NIPBL,MAOA
NIPBL,PSMA7
NIPBL,RBM48
NIPBL,PEX1
NIPBL,MTCH1
NIPBL,TBC1D17
NIPBL,AKT1S1
NIPBL,FANCD2
NIPBL,VPS33A
NIPBL,CUL2
NIPBL,ADGRV1
NIPBL,NLK
NIPBL,RMND5A
NIPBL,STK17A
NIPBL,ASH1L
NIPBL,TRAPPC3
NIPBL,PKNOX1
NIPBL,KHSRP
NIPBL,HHIPL1
NIPBL,CCDC85C
NIPBL,TBL1X
NIPBL,RNF103-CHMP3
NIPBL,PNN
NIPBL,PTCD2
NIPBL,MRPS27
NIPBL,OSBP
NIPBL,STMN2
NIPBL,ANKHD1-EIF4EBP3
NIPBL,ANKHD1
NIPBL,HIST1H4K
NIPBL,CIC
NIPBL,DOT1L
NIPBL,MTMR14
NIPBL,TRIP4
NIPBL,RBBP6
NIPBL,NUF2
NIPBL,RALY
NIPBL,FRMD6
NIPBL,MAP7D1
NIPBL,GIPC1
NIPBL,ROBO1
NIPBL,YJU2
NIPBL,UQCRQ
NIPBL,PRPF40A
NIPBL,GDF9
NIPBL,UIMC1
NIPBL,MBLAC1
NIPBL,POLR1B
NIPBL,ABHD2
NIPBL,LIN54
NIPBL,LYNX1-SLURP2
NIPBL,LYNX1
NIPBL,USP15
NIPBL,PPM1L
NIPBL,PTP4A2
NIPBL,ATAD2
NIPBL,HIST1H4J
NIPBL,FKBP3
NIPBL,RFX1
NIPBL,TEPSIN
NIPBL,NDUFAF8
NIPBL,BSCL2
NIPBL,NDUFB3
NIPBL,FAM126B
NIPBL,TARS2
NIPBL,ZNF687
NIPBL,ING4
NIPBL,TRMO
NIPBL,BCL9
NIPBL,SUPT7L
NIPBL,SLC4A1AP
NIPBL,GNG3
NIPBL,FLAD1
NIPBL,PRR19
NIPBL,PAFAH1B3
NIPBL,NME1
NIPBL,ATP5F1B
NIPBL,WASHC2C
NIPBL,NDUFS3
NIPBL,KBTBD4
NIPBL,FBH1
NIPBL,ANKRD16
NIPBL,AFF1
NIPBL,PRDX2
NIPBL,GPR108
NIPBL,C6orf226
NIPBL,GNAS
NIPBL,MTBP
NIPBL,MRPL13
NIPBL,SSBP1
NIPBL,PPIB
NIPBL,MIA3
NIPBL,WASHC2A
NIPBL,TST
NIPBL,COPE
NIPBL,NGDN
NIPBL,SEPT9
NIPBL,TLE6
NIPBL,LANCL2
NIPBL,TACC1
NIPBL,TMEM208
NIPBL,LRRC29
NIPBL,UBA1
NIPBL,LRCH4
NIPBL,FBXO24
NIPBL,RAD51AP1
NIPBL,C12orf4
NIPBL,ZSWIM3
NIPBL,ACOT8
NIPBL,VPS50
NIPBL,RPL22
NIPBL,HEPACAM2
NIPBL,BCAS3
NIPBL,GPR173
NIPBL,NOLC1
NIPBL,EIF2AK3
NIPBL,MTFR2
NIPBL,FGF11
NIPBL,RAVER1
NIPBL,NPAS4
NIPBL,GALNT10
NIPBL,STT3A
NIPBL,SIGMAR1
NIPBL,MPST
NIPBL,HIST1H4H
NIPBL,RTTN
NIPBL,PRRT1
NIPBL,GBA
NIPBL,GSTO2
NIPBL,LARP4
NIPBL,TTLL7
NIPBL,SF3B5
NIPBL,PPWD1
NIPBL,CENPK
NIPBL,SELENOH
NIPBL,UBE3B
NIPBL,KCTD10
NIPBL,NDST2
NIPBL,CSTB
NIPBL,MED23
NIPBL,PPT2
NIPBL,LTN1
NIPBL,ATP6V0D1
NIPBL,RAD54L
NIPBL,ABCB8
NIPBL,AKAP8L
NIPBL,NUP214
NIPBL,SLC25A53
NIPBL,TOMM40
NIPBL,MAT1A
NIPBL,MADD
NIPBL,CER1
NIPBL,NUTM1
NIPBL,NOP10
NIPBL,ISY1-RAB43
NIPBL,ISY1
NIPBL,HIST1H4D
NIPBL,SPNS1
NIPBL,INTS12
NIPBL,GSTCD
NIPBL,VDR
NIPBL,SYS1
NIPBL,OS9
NIPBL,PEX3
NIPBL,ADAT2
NIPBL,TFIP11
NIPBL,FAAP24
NIPBL,CEP89
NIPBL,RNFT1
NIPBL,COMMD4
NIPBL,WASHC5
NIPBL,NSMCE2
NIPBL,DIAPH1
NIPBL,ALKBH7
NIPBL,CCDC77
NIPBL,GTF3C5
NIPBL,ZNF408
NIPBL,ARHGAP1
NIPBL,XAB2
NIPBL,PET100
NIPBL,SLBP
NIPBL,CDO1
NIPBL,SNRPB2
NIPBL,RBBP5
NIPBL,ZNF830
NIPBL,CCT6B
NIPBL,SYPL1
NIPBL,C5orf51
NIPBL,MLST8
NIPBL,SPSB3
NIPBL,NUBP2
NIPBL,SF3B6
NIPBL,CFAP74
NIPBL,MMUT
NIPBL,CENPQ
NIPBL,NOC4L
NIPBL,DDX51
NIPBL,TSR3
NIPBL,GNPTG
NIPBL,DZANK1
NIPBL,PRCP
NIPBL,GIMAP5
NIPBL,DDIAS
NIPBL,DBP
NIPBL,MRPS24
NIPBL,DNAJC28
NIPBL,G3BP1
NIPBL,AMDHD2
NIPBL,TMEM242
NIPBL,LUC7L2
NIPBL,FMC1
NIPBL,C7orf55-LUC7L2
NIPBL,HNRNPL
NIPBL,ANAPC5
NIPBL,NUP107
NIPBL,MARCH8
NIPBL,TMEM60
NIPBL,PHTF2
NIPBL,LTBP4
NIPBL,PIP4K2B
NIPBL,EFCAB7
NIPBL,GATAD2A
NIPBL,HDGFL2
NIPBL,STIP1
NIPBL,GTF2H3
NIPBL,EIF2B1
NIPBL,HIST1H4B
NIPBL,SMARCAL1
NIPBL,METTL1
NIPBL,EEF1AKMT3
NIPBL,NEURL2
NIPBL,RTF2
NIPBL,GATB
NIPBL,OXNAD1
NIPBL,DPH3
NIPBL,C2orf49
NIPBL,ZDHHC6
NIPBL,VTI1A
NIPBL,PRKACA
NIPBL,SELENOP
NIPBL,RNF219
NIPBL,MTOR
NIPBL,PHLDB2
NIPBL,MLEC
NIPBL,HNRNPC
NIPBL,TMEM160
NIPBL,KDM4B
NIPBL,SMG8
NIPBL,WASL
NIPBL,LAMP1
NIPBL,SRPK2
NIPBL,COPS7B
NIPBL,HIST1H4I
NIPBL,CEP63
NIPBL,ANAPC13
NIPBL,SYN1
NIPBL,SNRPE
NIPBL,PYGO2
NIPBL,LOC101928120
NIPBL,TRIAP1
NIPBL,EIF3F
NIPBL,SKIV2L
NIPBL,NELFE
NIPBL,SFSWAP
NIPBL,PCNA
NIPBL,ALKBH3
NIPBL,ABT1
NIPBL,CCDC59
NIPBL,SUPV3L1
NIPBL,SLC35B1
NIPBL,AKT2
NIPBL,VPS4B
NIPBL,VIRMA
NIPBL,TSFM
NIPBL,SUCO
NIPBL,SHARPIN
NIPBL,MAF1
NIPBL,TBL3
NIPBL,MCM6
NIPBL,IDH3B
NIPBL,MCM5
NIPBL,CFAP20
NIPBL,PER2
NIPBL,STAT1
NIPBL,ZSCAN22
NIPBL,ZNF718
NIPBL,CHD8
NIPBL,ANKRD12
NIPBL,SSBP2
NIPBL,KAT5
NIPBL,HIST1H2BC
NIPBL,EIF1AD
NIPBL,BANF1
NIPBL,SF3A3
NIPBL,ZFYVE21
NIPBL,XRCC3
NIPBL,CCAR2
NIPBL,AP1G1
NIPBL,MCM3
NIPBL,HAGH
NIPBL,FAHD1
NIPBL,PIH1D2
NIPBL,ABLIM1
NIPBL,DDX41
NIPBL,LZTFL1
NIPBL,ZFPL1
NIPBL,MPV17L2
NIPBL,CDCA5
NIPBL,RPS7
NIPBL,UNG
NIPBL,RBM19
NIPBL,VPS11
NIPBL,ZNF165
NIPBL,PRR3
NIPBL,IFT27
NIPBL,GNL1
NIPBL,FAM222A
NIPBL,SKA2
NIPBL,PRR11
NIPBL,KCTD9
NIPBL,CDCA2
NIPBL,IK
NIPBL,CENPA
NIPBL,GBF1
NIPBL,MCM7
NIPBL,AP4M1
NIPBL,H2AFV
NIPBL,FANCI
NIPBL,TOM1
NIPBL,CDC23
NIPBL,RAB11B
NIPBL,TPRKB
NIPBL,BMS1
NIPBL,ATR
NIPBL,CGGBP1
NIPBL,TCERG1
NIPBL,UBE2C
NIPBL,PABPN1
NIPBL,GTF3C3
NIPBL,NRL
NIPBL,DCAF11
NIPBL,CEP131
NIPBL,CDC25A
NIPBL,GTPBP10
NIPBL,NDUFS7
NIPBL,STX16
NIPBL,NOTCH2NLC
NIPBL,NOTCH2NLB
NIPBL,NOTCH2NLA
NIPBL,RECQL
NIPBL,GOLT1B
NIPBL,IPO11
NIPBL,PUM3
NIPBL,MRPS23
NIPBL,SCFD2
NIPBL,BPGM
NIPBL,TFPT
NIPBL,SEC13
NIPBL,PRPF31
NIPBL,NAGPA
NIPBL,KDM5A
NIPBL,CCNG2
NIPBL,PISD
NIPBL,COMMD9
NIPBL,ITFG2
NIPBL,USP30
NIPBL,RECQL5
NIPBL,CLPTM1
NIPBL,MRPL21
NIPBL,IGHMBP2
NIPBL,GALK2
NIPBL,COPS2
NIPBL,TRAK1
NIPBL,NSA2
NIPBL,GFM2
NIPBL,TLE4
NIPBL,STX18
NIPBL,BLOC1S1
NIPBL,DHX40
NIPBL,NOL6
NIPBL,MAGOHB
NIPBL,DUS4L
NIPBL,COG5
NIPBL,STAT3
NIPBL,KANSL1
NIPBL,PUS10
NIPBL,PEX13
NIPBL,FAM98B
NIPBL,DUS2
NIPBL,DDX28
NIPBL,SOX6
NIPBL,RPTOR
NIPBL,HMGB1
NIPBL,COX16
NIPBL,EPHB2
NIPBL,VWA3A
NIPBL,CCDC61
NIPBL,ERCC5
NIPBL,GPATCH3
NIPBL,PSME3
NIPBL,LMAN2
NIPBL,TJP2
NIPBL,KCTD5
NIPBL,HIST1H2AC
NIPBL,TRUB2
NIPBL,COQ4
NIPBL,MRPS31
NIPBL,TOP2A
NIPBL,TMEM199
NIPBL,POLDIP2
NIPBL,ZFAND2A
NIPBL,MVK
NIPBL,MMAB
NIPBL,TATDN3
NIPBL,NSL1
NIPBL,CBWD5
NIPBL,PIF1
NIPBL,FCF1
NIPBL,AREL1
NIPBL,TRAF2
NIPBL,CFAP298
NIPBL,RBM28
NIPBL,NCAPH2
NIPBL,LMF2
NIPBL,SNRPD3
NIPBL,GUCD1
NIPBL,ZNF17
NIPBL,TBC1D19
NIPBL,WDR53
NIPBL,PTOV1
NIPBL,FBXO45
NIPBL,MORN2
NIPBL,DHX57
NIPBL,TBC1D10B
NIPBL,MYLPF
NIPBL,MCOLN1
NIPBL,MTIF2
NIPBL,DERL3
NIPBL,ZNF654
NIPBL,MTF2
NIPBL,FBXW9
NIPBL,TEFM
NIPBL,AP5Z1
NIPBL,REEP6
NIPBL,PCSK4
NIPBL,CCNI
NIPBL,TPRG1L
NIPBL,SMN2
NIPBL,SMN1
NIPBL,TIMM17B
NIPBL,PQBP1
NIPBL,C16orf91
NIPBL,HPD
NIPBL,VPS51
NIPBL,TACO1
NIPBL,ARMC1
NIPBL,HACL1
NIPBL,DCTN4
NIPBL,BTD
NIPBL,TMEM219
NIPBL,TRMT44
NIPBL,ACOX3
NIPBL,SLC39A3
NIPBL,TMEM230
NIPBL,RPS26
NIPBL,FRYL
NIPBL,ETV4
NIPBL,SNRPC
NIPBL,HDAC1
NIPBL,CREBRF
NIPBL,PSMF1
NIPBL,TESK2
NIPBL,EIF2S1
NIPBL,ATP6V1D
NIPBL,RFWD3
NIPBL,USPL1
NIPBL,RRP15
NIPBL,CYCS
NIPBL,ZFYVE26
NIPBL,PEF1
NIPBL,GTF2H4
NIPBL,KRR1
NIPBL,TBC1D22A
NIPBL,SLC25A42
NIPBL,CWF19L1
NIPBL,SSNA1
NIPBL,ANAPC2
NIPBL,MFSD1
NIPBL,SMC1A
NIPBL,RIBC1
NIPBL,HIST1H4E
NIPBL,EMC4
NIPBL,EDC3
NIPBL,RFC2
NIPBL,MCM10
NIPBL,UTP25
NIPBL,SNIP1
NIPBL,EIF4A1
NIPBL,TMEM101
NIPBL,POLR2J3
NIPBL,MAP3K7
NIPBL,TRMT61B
NIPBL,CYB5B
NIPBL,RAB4B
NIPBL,KATNB1
NIPBL,UBE2A
NIPBL,DCUN1D4
NIPBL,PFKM
NIPBL,NDUFAF5
NIPBL,ESF1
NIPBL,PAK1IP1
NIPBL,C6orf52
NIPBL,SLC33A1
NIPBL,GALM
NIPBL,EIF2D
NIPBL,HBP1
NIPBL,KCTD2
NIPBL,ATP5PD
NIPBL,CDKAL1
NIPBL,CCDC92
NIPBL,RNMT
NIPBL,PRICKLE1
NIPBL,FAM210A
NIPBL,PHB2
NIPBL,EMG1
NIPBL,GOLGB1
NIPBL,CDC6
NIPBL,SPAG7
NIPBL,REXO4
NIPBL,LOC101927572
NIPBL,ALKBH6
NIPBL,INTS4
NIPBL,CDC14B
NIPBL,ZMPSTE24
NIPBL,LIN52
NIPBL,CLTC
NIPBL,VCP
