Gene1,Gene2,Score
NCOR2,HELB,129.0
NCOR2,GUK1,129.0
NCOR2,FOXP4,129.0
NCOR2,FLNA,129.0
NCOR2,FBXO5,129.0
NCOR2,FAM234B,129.0
NCOR2,CNTFR,129.0
NCOR2,CBX2,129.0
NCOR2,CALCRL,129.0
NCOR2,APOBR,129.0
NCOR2,AKIP1,129.0
NCOR2,AGPAT2,129.0
NCOR2,ABL1,129.0
NCOR2,ZPR1,128.0
NCOR2,ZFP2,128.0
NCOR2,UGT3A2,128.0
NCOR2,TRPV2,128.0
NCOR2,TNFSF13B,128.0
NCOR2,TMEM201,128.0
NCOR2,TMEM135,128.0
NCOR2,TKT,128.0
NCOR2,TEX30,128.0
NCOR2,TBKBP1,128.0
NCOR2,STK24,128.0
NCOR2,SPACA9,128.0
NCOR2,RIPOR2,128.0
NCOR2,RASL2-9,128.0
NCOR2,PPP4R1,128.0
NCOR2,PPP1R16A,128.0
NCOR2,POLR2G,128.0
NCOR2,PGS1,128.0
NCOR2,PGPEP1L,128.0
NCOR2,PEX5,128.0
NCOR2,PARPBP,128.0
NCOR2,OTC,128.0
NCOR2,OPTC,128.0
NCOR2,NUP37,128.0
NCOR2,NUDT2,128.0
NCOR2,NCK1,128.0
NCOR2,MRPS7,128.0
NCOR2,MOSPD2,128.0
NCOR2,KIF24,128.0
NCOR2,IPO9,128.0
NCOR2,IL7,128.0
NCOR2,HSPA2,128.0
NCOR2,GP5,128.0
NCOR2,GGA3,128.0
NCOR2,FLI1,128.0
NCOR2,FCRLB,128.0
NCOR2,FANCB,128.0
NCOR2,FAM110C,128.0
NCOR2,EIF3B,128.0
NCOR2,DUS4L,128.0
NCOR2,CYB5A,128.0
NCOR2,COG5,128.0
NCOR2,CETN4,128.0
NCOR2,CCDC62,128.0
NCOR2,BBS12,128.0
NCOR2,ATP7A,128.0
NCOR2,AMIGO3,128.0
NCOR2,AA467197,128.0
NCOR2,ZFP438,127.0
NCOR2,UGT2B34,127.0
NCOR2,UBE2I,127.0
NCOR2,TCF3,127.0
NCOR2,SWSAP1,127.0
NCOR2,SH3BP2,127.0
NCOR2,SEMA3F,127.0
NCOR2,RNGTT,127.0
NCOR2,RIC8B,127.0
NCOR2,RETREG2,127.0
NCOR2,PYGO2,127.0
NCOR2,PERP,127.0
NCOR2,NF2,127.0
NCOR2,MUP17,127.0
NCOR2,MIB1,127.0
NCOR2,MED26,127.0
NCOR2,MCM2,127.0
NCOR2,LZTFL1,127.0
NCOR2,LRRC25,127.0
NCOR2,LILRB4A,127.0
NCOR2,HSD17B6,127.0
NCOR2,GPR157,127.0
NCOR2,FKBP1A,127.0
NCOR2,CNPPD1,127.0
NCOR2,CDKN2D,127.0
NCOR2,ZBTB49,126.0
NCOR2,TUBA4A,126.0
NCOR2,TMF1,126.0
NCOR2,SYT17,126.0
NCOR2,SLC17A2,126.0
NCOR2,RASSF1,126.0
NCOR2,PPP1R2,126.0
NCOR2,POU2F1,126.0
NCOR2,PEX16,126.0
NCOR2,OLIG1,126.0
NCOR2,LYAR,126.0
NCOR2,LARP4,126.0
NCOR2,GRB14,126.0
NCOR2,GLT28D2,126.0
NCOR2,EIF1AD,126.0
NCOR2,EEF2,126.0
NCOR2,DNM1,126.0
NCOR2,CD300LD,126.0
NCOR2,BANF1,126.0
NCOR2,ARL4A,126.0
NCOR2,9930111J21RIK2,126.0
NCOR2,9930111J21RIK1,126.0
NCOR2,ZFP637,125.0
NCOR2,ZFP369,125.0
NCOR2,ZC3HAV1,125.0
NCOR2,ZBTB11,125.0
NCOR2,USP18,125.0
NCOR2,TMEM220,125.0
NCOR2,SYNJ2BP,125.0
NCOR2,SMAP1,125.0
NCOR2,SGF29,125.0
NCOR2,PGAP1,125.0
NCOR2,ITIH5,125.0
NCOR2,GM20498,125.0
NCOR2,GGPS1,125.0
NCOR2,GABARAP,125.0
NCOR2,DEK,125.0
NCOR2,DCAF4,125.0
NCOR2,CALR3,125.0
NCOR2,C4A,125.0
NCOR2,ARID4B,125.0
NCOR2,1700030K09RIK,125.0
NCOR2,YAP1,124.0
NCOR2,USP32,124.0
NCOR2,TSPAN12,124.0
NCOR2,TSC22D3,124.0
NCOR2,SREBF1,124.0
NCOR2,SLC25A11,124.0
NCOR2,RNF167,124.0
NCOR2,RNF141,124.0
NCOR2,RFC5,124.0
NCOR2,PTPRK,124.0
NCOR2,PRODH2,124.0
NCOR2,PRKRA,124.0
NCOR2,PPIE,124.0
NCOR2,OSBPL9,124.0
NCOR2,MTDH,124.0
NCOR2,KHDRBS1,124.0
NCOR2,IPO13,124.0
NCOR2,IPMK,124.0
NCOR2,IFI203,124.0
NCOR2,FKBP4,124.0
NCOR2,ECPAS,124.0
NCOR2,ECHDC1,124.0
NCOR2,CLEC4E,124.0
NCOR2,BBOX1,124.0
NCOR2,ARHGAP22,124.0
NCOR2,ARC,124.0
NCOR2,ACSM1,124.0
NCOR2,THUMPD2,123.0
NCOR2,TAMM41,123.0
NCOR2,STXBP3,123.0
NCOR2,SLC36A4,123.0
NCOR2,SETD1A,123.0
NCOR2,S100A10,123.0
NCOR2,RELA,123.0
NCOR2,PRICKLE1,123.0
NCOR2,MOB3B,123.0
NCOR2,METTL23,123.0
NCOR2,JMJD6,123.0
NCOR2,HSD17B14,123.0
NCOR2,HNRNPA3,123.0
NCOR2,HIBADH,123.0
NCOR2,HEATR1,123.0
NCOR2,FXR2,123.0
NCOR2,FAM20A,123.0
NCOR2,EMC9,123.0
NCOR2,DRAM1,123.0
NCOR2,CD47,123.0
NCOR2,AI467606,123.0
NCOR2,ZFP472,122.0
NCOR2,WWC2,122.0
NCOR2,TFAP4,122.0
NCOR2,SF3A2,122.0
NCOR2,RFX3,122.0
NCOR2,RAP2A,122.0
NCOR2,PREB,122.0
NCOR2,PLEKHJ1,122.0
NCOR2,PKP2,122.0
NCOR2,PFDN2,122.0
NCOR2,NNMT,122.0
NCOR2,NIT1,122.0
NCOR2,NCL,122.0
NCOR2,MLEC,122.0
NCOR2,MGAT1,122.0
NCOR2,MEA1,122.0
NCOR2,KLHDC3,122.0
NCOR2,H2-AA,122.0
NCOR2,G2E3,122.0
NCOR2,ERBIN,122.0
NCOR2,DMXL1,122.0
NCOR2,DHRS11,122.0
NCOR2,CLDN1,122.0
NCOR2,CFL1,122.0
NCOR2,ASXL2,122.0
NCOR2,APBB1IP,122.0
NCOR2,AGTR1A,122.0
NCOR2,ZFP14,121.0
NCOR2,SUSD6,121.0
NCOR2,SLC25A26,121.0
NCOR2,RPL13,121.0
NCOR2,PTGFR,121.0
NCOR2,PRR14L,121.0
NCOR2,POLI,121.0
NCOR2,PIK3R4,121.0
NCOR2,PIK3R3,121.0
NCOR2,PARS2,121.0
NCOR2,PAG1,121.0
NCOR2,NUPR1,121.0
NCOR2,NOP9,121.0
NCOR2,NAA20,121.0
NCOR2,MYL6,121.0
NCOR2,MTUS1,121.0
NCOR2,MBLAC1,121.0
NCOR2,MARCH11,121.0
NCOR2,ID3,121.0
NCOR2,HMGXB3,121.0
NCOR2,GPRC5C,121.0
NCOR2,GPR108,121.0
NCOR2,GJA10,121.0
NCOR2,GET4,121.0
NCOR2,FOXO4,121.0
NCOR2,FLAD1,121.0
NCOR2,EMC4,121.0
NCOR2,DHRS1,121.0
NCOR2,DCTN1,121.0
NCOR2,CSTB,121.0
NCOR2,CREM,121.0
NCOR2,CCDC124,121.0
NCOR2,AZGP1,121.0
NCOR2,AGL,121.0
NCOR2,AAR2,121.0
NCOR2,3300002I08RIK,121.0
NCOR2,VPS33B,120.0
NCOR2,TOMM20,120.0
NCOR2,TMEM205,120.0
NCOR2,SIGMAR1,120.0
NCOR2,SERTAD1,120.0
NCOR2,RHOB,120.0
NCOR2,NPTN,120.0
NCOR2,NAE1,120.0
NCOR2,MCOLN1,120.0
NCOR2,KLB,120.0
NCOR2,FAM114A1,120.0
NCOR2,DERL3,120.0
NCOR2,CPEB1,120.0
NCOR2,CCDC159,120.0
NCOR2,CAR7,120.0
NCOR2,ARIH1,120.0
NCOR2,ARHGAP24,120.0
NCOR2,YAE1D1,119.0
NCOR2,STK32C,119.0
NCOR2,SNAI1,119.0
NCOR2,RARRES2,119.0
NCOR2,PGRMC1,119.0
NCOR2,NDUFAF6,119.0
NCOR2,NAA30,119.0
NCOR2,LRRC27,119.0
NCOR2,LMNB2,119.0
NCOR2,ITGB5,119.0
NCOR2,IL17RC,119.0
NCOR2,GCH1,119.0
NCOR2,FAM241A,119.0
NCOR2,FAM162A,119.0
NCOR2,F11,119.0
NCOR2,EPB41L1,119.0
NCOR2,EIF4A1,119.0
NCOR2,EDEM2,119.0
NCOR2,CCDC58,119.0
NCOR2,BECN1,119.0
NCOR2,ZFP9,118.0
NCOR2,ZFP871,118.0
NCOR2,USP24,118.0
NCOR2,UEVLD,118.0
NCOR2,TPCN2,118.0
NCOR2,TMEM234,118.0
NCOR2,SRR,118.0
NCOR2,SMYD2,118.0
NCOR2,SMG6,118.0
NCOR2,SLC9A3R2,118.0
NCOR2,SLC39A8,118.0
NCOR2,REV1,118.0
NCOR2,PPP2R5C,118.0
NCOR2,PPM1G,118.0
NCOR2,PMM1,118.0
NCOR2,MYSM1,118.0
NCOR2,MRPL58,118.0
NCOR2,KIF13A,118.0
NCOR2,INPP5K,118.0
NCOR2,INPP5A,118.0
NCOR2,GSTK1,118.0
NCOR2,GALNT2,118.0
NCOR2,EIF3I,118.0
NCOR2,EEF1AKMT4-ECE2,118.0
NCOR2,EEF1AKMT4,118.0
NCOR2,DHRS7,118.0
NCOR2,DECR2,118.0
NCOR2,BAZ1A,118.0
NCOR2,ANKRD13A,118.0
NCOR2,AMD2,118.0
NCOR2,AMD1,118.0
NCOR2,ALKBH8,118.0
NCOR2,ALG3,118.0
NCOR2,ACTR2,118.0
NCOR2,ACER2,118.0
NCOR2,9530068E07RIK,118.0
NCOR2,ZXDC,117.0
NCOR2,ZFP157,117.0
NCOR2,ZBTB6,117.0
NCOR2,TTLL13,117.0
NCOR2,TRIM80,117.0
NCOR2,TAF1B,117.0
NCOR2,ST7L,117.0
NCOR2,SGO1,117.0
NCOR2,SCFD1,117.0
NCOR2,RNF144A,117.0
NCOR2,RNF14,117.0
NCOR2,RACK1,117.0
NCOR2,PSPC1,117.0
NCOR2,PRSS41,117.0
NCOR2,PDIK1L,117.0
NCOR2,MRTFB,117.0
NCOR2,MFSD13A,117.0
NCOR2,LILR4B,117.0
NCOR2,HOMER1,117.0
NCOR2,HIST1H4B,117.0
NCOR2,GPAM,117.0
NCOR2,GM38396,117.0
NCOR2,GIMAP8,117.0
NCOR2,GFOD1,117.0
NCOR2,DCAF8,117.0
NCOR2,CCP110,117.0
NCOR2,CAPZA1,117.0
NCOR2,ARAP3,117.0
NCOR2,APOL7A,117.0
NCOR2,ANP32A,117.0
NCOR2,ABCC2,117.0
NCOR2,ZFP800,116.0
NCOR2,ZFP790,116.0
NCOR2,ZFP62,116.0
NCOR2,ZFP41,116.0
NCOR2,ZFP109,116.0
NCOR2,UBXN2B,116.0
NCOR2,TRIT1,116.0
NCOR2,TRIM2,116.0
NCOR2,TMEM256,116.0
NCOR2,TCF4,116.0
NCOR2,SPTSSB,116.0
NCOR2,SMG9,116.0
NCOR2,SIAH1B,116.0
NCOR2,SHLD1,116.0
NCOR2,RMDN1,116.0
NCOR2,RGCC,116.0
NCOR2,RABIF,116.0
NCOR2,QK,116.0
NCOR2,PPID,116.0
NCOR2,PGBD5,116.0
NCOR2,PAK1IP1,116.0
NCOR2,OTULINL,116.0
NCOR2,NUDCD3,116.0
NCOR2,NTMT1,116.0
NCOR2,NT5C1A,116.0
NCOR2,NLGN2,116.0
NCOR2,IMMP1L,116.0
NCOR2,HFE,116.0
NCOR2,GSDME,116.0
NCOR2,GRIK4,116.0
NCOR2,FRMD7,116.0
NCOR2,FAS,116.0
NCOR2,ETL4,116.0
NCOR2,ELP4,116.0
NCOR2,ELOVL6,116.0
NCOR2,BCL3,116.0
NCOR2,B4GALT3,116.0
NCOR2,ARL14EP,116.0
NCOR2,ARHGAP30,116.0
NCOR2,ADHFE1,116.0
NCOR2,ACY3,116.0
NCOR2,ACBD6,116.0
NCOR2,1810030O07RIK,116.0
NCOR2,ZFP865,115.0
NCOR2,ZFP593,115.0
NCOR2,ZFP263,115.0
NCOR2,TMIE,115.0
NCOR2,TCF7L2,115.0
NCOR2,SNRNP35,115.0
NCOR2,SLC35F5,115.0
NCOR2,SLC31A2,115.0
NCOR2,SLC25A5,115.0
NCOR2,RMND1,115.0
NCOR2,RBFA,115.0
NCOR2,RAB7,115.0
NCOR2,PRDX2,115.0
NCOR2,PRC1,115.0
NCOR2,PLK4,115.0
NCOR2,PLA1A,115.0
NCOR2,PDS5B,115.0
NCOR2,MYCL,115.0
NCOR2,MLXIP,115.0
NCOR2,MLH3,115.0
NCOR2,LRRC57,115.0
NCOR2,LRRC15,115.0
NCOR2,KDM4D,115.0
NCOR2,KANK2,115.0
NCOR2,ITFG2,115.0
NCOR2,HOOK1,115.0
NCOR2,HAUS2,115.0
NCOR2,DMXL2,115.0
NCOR2,CWC15,115.0
NCOR2,CUTA,115.0
NCOR2,CCDC88C,115.0
NCOR2,ARMT1,115.0
NCOR2,ALS2CL,115.0
NCOR2,ADGRF5,115.0
NCOR2,ZFP780B,114.0
NCOR2,WDR12,114.0
NCOR2,USMG5,114.0
NCOR2,TMED10,114.0
NCOR2,THPO,114.0
NCOR2,STAU1,114.0
NCOR2,SPPL2B,114.0
NCOR2,SCYL2,114.0
NCOR2,RPL32,114.0
NCOR2,PRKDC,114.0
NCOR2,PPT1,114.0
NCOR2,PDILT,114.0
NCOR2,PDCD11,114.0
NCOR2,NR3C2,114.0
NCOR2,NMD3,114.0
NCOR2,NCDN,114.0
NCOR2,MCM4,114.0
NCOR2,LSM7,114.0
NCOR2,IPO4,114.0
NCOR2,DYRK3,114.0
NCOR2,CTF1,114.0
NCOR2,COX7A2L,114.0
NCOR2,COG3,114.0
NCOR2,CCNH,114.0
NCOR2,CARF,114.0
NCOR2,AU040320,114.0
NCOR2,ACSM5,114.0
NCOR2,ACOT2,114.0
NCOR2,2410015M20RIK,114.0
NCOR2,ZFP729B,113.0
NCOR2,ZFP316,113.0
NCOR2,TTF1,113.0
NCOR2,TNRC6B,113.0
NCOR2,SLC46A1,113.0
NCOR2,SLC18B1,113.0
NCOR2,RAB8A,113.0
NCOR2,OST4,113.0
NCOR2,NAA16,113.0
NCOR2,L2HGDH,113.0
NCOR2,HSF4,113.0
NCOR2,HIST4H4,113.0
NCOR2,COQ5,113.0
NCOR2,CISD3,113.0
NCOR2,B9D2,113.0
NCOR2,ATP5S,113.0
NCOR2,ZFP975,112.0
NCOR2,ZBTB9,112.0
NCOR2,YIF1B,112.0
NCOR2,WTAP,112.0
NCOR2,VGF,112.0
NCOR2,VASN,112.0
NCOR2,USHBP1,112.0
NCOR2,TSEN54,112.0
NCOR2,TMED3,112.0
NCOR2,SP1,112.0
NCOR2,PRPF40A,112.0
NCOR2,NFKBIZ,112.0
NCOR2,NAGK,112.0
NCOR2,MKNK1,112.0
NCOR2,MDP1,112.0
NCOR2,MCCC1,112.0
NCOR2,LRBA,112.0
NCOR2,IARS,112.0
NCOR2,HS6ST1,112.0
NCOR2,HC,112.0
NCOR2,DSP,112.0
NCOR2,DMAC2,112.0
NCOR2,DDT,112.0
NCOR2,CNOT8,112.0
NCOR2,CCDC171,112.0
NCOR2,CASKIN2,112.0
NCOR2,BOD1,112.0
NCOR2,BACE1,112.0
NCOR2,ARL6IP6,112.0
NCOR2,USP40,111.0
NCOR2,UQCRH,111.0
NCOR2,TUBA1B,111.0
NCOR2,TRMT10B,111.0
NCOR2,TRAF5,111.0
NCOR2,SNAPC2,111.0
NCOR2,SERF2,111.0
NCOR2,RGL2,111.0
NCOR2,POLD2,111.0
NCOR2,PGAM1,111.0
NCOR2,OTUD5,111.0
NCOR2,NAGPA,111.0
NCOR2,MRPL16,111.0
NCOR2,MID1IP1,111.0
NCOR2,MAPK1IP1L,111.0
NCOR2,LRRC41,111.0
NCOR2,IGSF6,111.0
NCOR2,GNA12,111.0
NCOR2,GM14325,111.0
NCOR2,BORCS7,111.0
NCOR2,BCL2L13,111.0
NCOR2,ACTN1,111.0
NCOR2,ABHD17B,111.0
NCOR2,1110059E24RIK,111.0
NCOR2,ZKSCAN8,110.0
NCOR2,ZFP40,110.0
NCOR2,TUBE1,110.0
NCOR2,TRAF7,110.0
NCOR2,STRN3,110.0
NCOR2,STOM,110.0
NCOR2,SLC7A1,110.0
NCOR2,RSPH3A,110.0
NCOR2,PPFIA4,110.0
NCOR2,POT1B,110.0
NCOR2,PARM1,110.0
NCOR2,MTR,110.0
NCOR2,MBIP,110.0
NCOR2,LYRM1,110.0
NCOR2,LTN1,110.0
NCOR2,LOC102640673,110.0
NCOR2,KCNB1,110.0
NCOR2,IRS3,110.0
NCOR2,FUBP3,110.0
NCOR2,FOXS1,110.0
NCOR2,FAM83H,110.0
NCOR2,FAM229B,110.0
NCOR2,FADS2,110.0
NCOR2,EGFR,110.0
NCOR2,DCUN1D3,110.0
NCOR2,COX8A,110.0
NCOR2,BCLAF3,110.0
NCOR2,AP4S1,110.0
NCOR2,ANKRD42,110.0
NCOR2,WHAMM,109.0
NCOR2,UBE2C,109.0
NCOR2,SZT2,109.0
NCOR2,SLC22A26,109.0
NCOR2,SEC11A,109.0
NCOR2,RBMS2,109.0
NCOR2,PANK4,109.0
NCOR2,NFU1,109.0
NCOR2,NDRG3,109.0
NCOR2,MED8,109.0
NCOR2,LETM2,109.0
NCOR2,IL1B,109.0
NCOR2,HNRNPR,109.0
NCOR2,GBP3,109.0
NCOR2,FCHO2,109.0
NCOR2,DTD1,109.0
NCOR2,CPEB4,109.0
NCOR2,CDC6,109.0
NCOR2,ASB13,109.0
NCOR2,ARL11,109.0
NCOR2,SQSTM1,108.0
NCOR2,SGPP1,108.0
NCOR2,SERINC1,108.0
NCOR2,SDF4,108.0
NCOR2,RSU1,108.0
NCOR2,RDH16,108.0
NCOR2,PXMP4,108.0
NCOR2,PRKN,108.0
NCOR2,PACRG,108.0
NCOR2,OTUD3,108.0
NCOR2,MAPK1,108.0
NCOR2,KLKB1,108.0
NCOR2,HCRT,108.0
NCOR2,GM826,108.0
NCOR2,FUOM,108.0
NCOR2,FAM117B,108.0
NCOR2,FAM102B,108.0
NCOR2,DYRK1B,108.0
NCOR2,CIZ1,108.0
NCOR2,C4BP,108.0
NCOR2,B3GALT6,108.0
NCOR2,ANAPC15,108.0
NCOR2,1700017B05RIK,108.0
NCOR2,ZFP575,107.0
NCOR2,TRA2A,107.0
NCOR2,TMTC4,107.0
NCOR2,TMEM38A,107.0
NCOR2,TMEM259,107.0
NCOR2,TMCC1,107.0
NCOR2,SMIM7,107.0
NCOR2,SMCHD1,107.0
NCOR2,SEC23B,107.0
NCOR2,SCLT1,107.0
NCOR2,RSL24D1,107.0
NCOR2,RNF24,107.0
NCOR2,RGP1,107.0
NCOR2,RBM12B2,107.0
NCOR2,RAD51D,107.0
NCOR2,PRICKLE3,107.0
NCOR2,OSER1,107.0
NCOR2,NEK3,107.0
NCOR2,MTMR14,107.0
NCOR2,MCPH1,107.0
NCOR2,MAP3K2,107.0
NCOR2,MANF,107.0
NCOR2,MAML3,107.0
NCOR2,INHBC,107.0
NCOR2,GBA2,107.0
NCOR2,ETHE1,107.0
NCOR2,ERCC4,107.0
NCOR2,EPAS1,107.0
NCOR2,EIF2B2,107.0
NCOR2,DOP1A,107.0
NCOR2,DNAJC15,107.0
NCOR2,D3ERTD751E,107.0
NCOR2,CYP2C37,107.0
NCOR2,CHTOP,107.0
NCOR2,CCNB1,107.0
NCOR2,BCLAF1,107.0
NCOR2,ARL2,107.0
NCOR2,AHR,107.0
NCOR2,ZBTB39,106.0
NCOR2,TREM2,106.0
NCOR2,SEH1L,106.0
NCOR2,RRP12,106.0
NCOR2,PTPN3,106.0
NCOR2,OSBPL8,106.0
NCOR2,NECAP2,106.0
NCOR2,MUP6,106.0
NCOR2,MTPN,106.0
NCOR2,MRPS26,106.0
NCOR2,MIA,106.0
NCOR2,HDGF,106.0
NCOR2,DNAJC1,106.0
NCOR2,CYP2C70,106.0
NCOR2,CYB561,106.0
NCOR2,CCNL2,106.0
NCOR2,CBLB,106.0
NCOR2,ATR,106.0
NCOR2,1700065D16RIK,106.0
NCOR2,TXLNA,105.0
NCOR2,TTC7,105.0
NCOR2,TOMT,105.0
NCOR2,SPCS3,105.0
NCOR2,SLTM,105.0
NCOR2,RRP7A,105.0
NCOR2,PXK,105.0
NCOR2,PROSER3,105.0
NCOR2,PEA15A,105.0
NCOR2,MPV17L2,105.0
NCOR2,MIEF1,105.0
NCOR2,LAMTOR1,105.0
NCOR2,HTRA1,105.0
NCOR2,HSPB6,105.0
NCOR2,GVIN1,105.0
NCOR2,GNB1L,105.0
NCOR2,GM4070,105.0
NCOR2,FAM120A,105.0
NCOR2,EPHX1,105.0
NCOR2,DPH2,105.0
NCOR2,CYP8B1,105.0
NCOR2,CDC20B,105.0
NCOR2,ANXA5,105.0
NCOR2,ADSS,105.0
NCOR2,ACVR1,105.0
NCOR2,1810062G17RIK,105.0
NCOR2,ZKSCAN3,104.0
NCOR2,TSEN2,104.0
NCOR2,TMEM161A,104.0
NCOR2,TJP2,104.0
NCOR2,RPL18A,104.0
NCOR2,RALY,104.0
NCOR2,RAI14,104.0
NCOR2,PLA2G12B,104.0
NCOR2,OLFR90,104.0
NCOR2,NRADD,104.0
NCOR2,MUP16,104.0
NCOR2,LURAP1L,104.0
NCOR2,KCNJ2,104.0
NCOR2,IFT88,104.0
NCOR2,HDAC1,104.0
NCOR2,FBXW11,104.0
NCOR2,FBXL13,104.0
NCOR2,FAM91A1,104.0
NCOR2,EXD2,104.0
NCOR2,DEAF1,104.0
NCOR2,BLM,104.0
NCOR2,BBS1,104.0
NCOR2,ARMC10,104.0
NCOR2,ZNRF1,103.0
NCOR2,ULK2,103.0
NCOR2,RNF135,103.0
NCOR2,RAD23B,103.0
NCOR2,NOP56,103.0
NCOR2,MED9,103.0
NCOR2,MED21,103.0
NCOR2,LAPTM4B,103.0
NCOR2,HIST1H2BC,103.0
NCOR2,HIST1H2AC,103.0
NCOR2,ELOF1,103.0
NCOR2,DCUN1D5,103.0
NCOR2,CMTR1,103.0
NCOR2,CLEC4A4,103.0
NCOR2,CEACAM1,103.0
NCOR2,CCDC141,103.0
NCOR2,ZFP330,102.0
NCOR2,VAMP3,102.0
NCOR2,UBR1,102.0
NCOR2,TXLNG,102.0
NCOR2,TTC33,102.0
NCOR2,TBCE,102.0
NCOR2,STK35,102.0
NCOR2,SNAPC4,102.0
NCOR2,SNAPC3,102.0
NCOR2,SMC2,102.0
NCOR2,SLC2A4,102.0
NCOR2,SAP30,102.0
NCOR2,RTTN,102.0
NCOR2,RPL34-PS1,102.0
NCOR2,RPL34,102.0
NCOR2,RIC8A,102.0
NCOR2,RAB24,102.0
NCOR2,PRELID1,102.0
NCOR2,POLR3K,102.0
NCOR2,OCIAD1,102.0
NCOR2,MRPS11,102.0
NCOR2,MRPL46,102.0
NCOR2,HYAL2,102.0
NCOR2,HIST1H4M,102.0
NCOR2,FECH,102.0
NCOR2,ESAM,102.0
NCOR2,COA4,102.0
NCOR2,CDKL4,102.0
NCOR2,C2CD2L,102.0
NCOR2,BET1L,102.0
NCOR2,ATF7IP,102.0
NCOR2,ADGRE1,102.0
NCOR2,ADD1,102.0
NCOR2,ABHD6,102.0
NCOR2,ABCF1,102.0
NCOR2,ZFP939,101.0
NCOR2,ZFP553,101.0
NCOR2,YPEL3,101.0
NCOR2,VARS,101.0
NCOR2,TXNDC16,101.0
NCOR2,TTK,101.0
NCOR2,TRIM12A,101.0
NCOR2,TCTA,101.0
NCOR2,SH3BP4,101.0
NCOR2,RHOA,101.0
NCOR2,RARS,101.0
NCOR2,RAP1GAP,101.0
NCOR2,MFSD10,101.0
NCOR2,KPTN,101.0
NCOR2,GPR137C,101.0
NCOR2,GFRA1,101.0
NCOR2,FNTB,101.0
NCOR2,EXTL1,101.0
NCOR2,DISP2,101.0
NCOR2,DDIT3,101.0
NCOR2,DCAF10,101.0
NCOR2,D17H6S56E-5,101.0
NCOR2,CLK1,101.0
NCOR2,CD300LD3,101.0
NCOR2,BRPF1,101.0
NCOR2,ATXN7L3,101.0
NCOR2,PTGS2,433.0
NCOR2,INPP4B,423.0
NCOR2,LEP,416.0
NELFE,SRSF7,1770.0
NELFE,HIST1H4C,2098.0
NELFE,POLR2A,1744.0
NELFE,H3F3B,1815.0
NELFE,CALM1,1580.0
NELFE,HSPA5,1645.0
NELFE,NABP1,1631.0
NELFE,CALM2,1630.0
NELFE,INTS6,1517.0
NELFE,TAF13,1806.0
NELFE,JPT1,1629.0
NELFE,TOB1,1689.0
NELFE,RPL3,1505.0
NELFE,ARL6IP1,1693.0
NELFE,B2M,1551.0
NELFE,FUS,1661.0
NELFE,BC005537,1636.0
NELFE,UBB,1544.0
NELFE,GADD45B,1494.0
NELFE,RSRP1,1505.0
NELFE,ZFAND5,1681.0
NELFE,HIST1H4J,1470.0
NELFE,NOP56,1435.0
NELFE,IER5,1649.0
NELFE,H2AFX,1523.0
NELFE,SLC9A1,1893.0
NELFE,GTF2B,1653.0
NELFE,HIST1H4D,1462.0
NELFE,GLUL,1534.0
NELFE,WSB1,1555.0
NELFE,BTG2,1571.0
NELFE,ARID5A,1516.0
NELFE,BTG1,1635.0
NELFE,SRSF5,1286.0
NELFE,HIST4H4,1570.0
NELFE,ATF4,1480.0
NELFE,H2-L,1183.0
NELFE,H2-D1,1183.0
NELFE,UBC,1326.0
NELFE,RPLP0,1548.0
NELFE,HEXIM1,1291.0
NELFE,ACTB,1368.0
NELFE,CDKN1A,1477.0
NELFE,HIST1H1C,1396.0
NELFE,SRSF2,1389.0
NELFE,MFSD11,1389.0
NELFE,HSP90AA1,1224.0
NELFE,UCP2,1511.0
NELFE,NFKBIA,1120.0
NELFE,HSPA8,1441.0
NELFE,HIST1H4N,1458.0
NELFE,DYNLL1,1430.0
NELFE,TOB2,1354.0
NELFE,HIST3H2A,1509.0
NELFE,HIST1H3E,1288.0
NELFE,CALR,1425.0
NELFE,IFRD1,1531.0
NELFE,HNRNPAB,1507.0
NELFE,MAT2A,1477.0
NELFE,NUFIP2,1365.0
NELFE,EIF4G2,1407.0
NELFE,CTNNB1,1685.0
NELFE,HIST2H4,1248.0
NELFE,CITED2,1442.0
NELFE,EIF4A1,1473.0
NELFE,ULK2,1473.0
NELFE,FTL1,1310.0
NELFE,FAM53C,1516.0
NELFE,KLF6,1364.0
NELFE,RALY,1310.0
NELFE,ING1,1343.0
NELFE,HIST1H1E,1235.0
NELFE,HNRNPA2B1,1243.0
NELFE,CBX3,1243.0
NELFE,IER2,1352.0
NELFE,DDX5,1409.0
NELFE,CEP95,1409.0
NELFE,GAPDH,1427.0
NELFE,GPX1,1408.0
NELFE,RPS9,1423.0
NELFE,EIF4A2,1328.0
NELFE,SUB1,1451.0
NELFE,JUNB,1258.0
NELFE,RNF34,1422.0
NELFE,CSRNP2,1530.0
NELFE,SLBP,1477.0
NELFE,HIST1H4H,1351.0
NELFE,BAIAP2,1755.0
NELFE,FTH1,1426.0
NELFE,PRDX1,1768.0
NELFE,HSP90AB1,1474.0
NELFE,ARRDC2,1459.0
NELFE,DDX3X,1512.0
NELFE,LRRC28,1604.0
NELFE,HIST1H4I,1210.0
NELFE,HIST1H3F,1254.0
NELFE,DUSP2,1433.0
NELFE,DNAJA1,1365.0
NELFE,PABPC1,1506.0
NELFE,GADD45A,1252.0
NELFE,EEF1A1,1299.0
NELFE,TBC1D13,1162.0
